regional_group,metric,listen_type,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
1200401,ind_div,O,38.98203,38.97,1.2422954064863063,36.54899999999999,41.312999999999995,821,2.9143431571194407
1200401,song_age,A,1489.6685327362798,1489.4639731492452,67.2027082606545,1354.471675045735,1618.7606020941341,821,2.9143431571194407
1200401,song_age,O,1489.6685327362798,1489.4639731492452,67.2027082606545,1354.471675045735,1618.7606020941341,821,2.9143431571194407
1200401,song_div_q0,A,928.06,928,8.155053948620111,912.975,944,821,2.9143431571194407
1200401,song_div_q0,O,913.133,913,9.282967439589806,894,931,821,2.9143431571194407
1200401,song_div_q1,A,899.2753216508338,899.5892646723967,11.566969477158992,876.3545772123242,922.0906225472513,821,2.9143431571194407
1200401,song_div_q1,O,871.0901174501543,871.2863994236166,14.713717828614964,842.1060480390053,899.3599079182353,821,2.9143431571194407
1200401,song_div_q2,A,854.5594777971712,854.7008547008533,17.53956467352859,818.3306055646475,888.0994671403157,821,2.9143431571194407
1200401,song_div_q2,O,797.5105084684005,797.4481658692175,26.79136503335447,745.1564828613978,847.4576271186397,821,2.9143431571194407
1200401,song_gini,A,0.06785018061956766,0.06782308522114472,0.007321446177049754,0.053378048780489844,0.08170378289473863,821,2.9143431571194407
1200401,song_gini,O,0.08238604066201452,0.08227836465479171,0.008512996465959596,0.06589591397849279,0.09920348262157787,821,2.9143431571194407
1302603,artist_div_q0,A,650.331,650,13.790562665048094,624,677,9615,3.9829492885744986
1302603,artist_div_q0,O,669.617,669,13.75563624586403,643,697,9615,3.9829492885744986
1302603,artist_div_q1,A,515.0569939261852,514.9016024108553,17.86927096638912,479.9440053517528,550.7146266300769,9615,3.9829492885744986
1302603,artist_div_q1,O,537.1930195853041,536.7466051819365,17.80870867146923,503.5579528150341,572.0089374166445,9615,3.9829492885744986
1302603,artist_div_q2,A,357.5540143401159,358.64311888484553,24.649256146339468,310.46815764294405,404.96524116888503,9615,3.9829492885744986
1302603,artist_div_q2,O,378.4161134224196,378.6510781533984,24.850312969706895,330.8926803986681,427.24165698926004,9615,3.9829492885744986
1302603,artist_gini,A,0.2952201833592633,0.2953707239698008,0.010670097839848494,0.27426849175450685,0.3162758361448015,9615,3.9829492885744986
1302603,artist_gini,O,0.2816487410085823,0.2818632598279748,0.01069328081594484,0.26105462978866406,0.3017502476344027,9615,3.9829492885744986
1302603,genre_div_q0,A,64.315,64,3.7950200496409954,57,72,9615,3.9829492885744986
1302603,genre_div_q0,O,70.505,70,4.146464538395116,63,79,9615,3.9829492885744986
1302603,genre_div_q1,A,22.50215597335281,22.4664676125404,0.9060235336831151,20.76897096662671,24.320682409477403,9615,3.9829492885744986
1302603,genre_div_q1,O,23.76245557828233,23.763285367514627,1.0809976577599352,21.735961654098034,26.007958199610865,9615,3.9829492885744986
1302603,genre_div_q2,A,13.449373446169952,13.425743528240508,0.6712682293930448,12.114316935889244,14.734685546344497,9615,3.9829492885744986
